ciudad,codigo_dominio,anio,meses_incluidos,bloque_indicador,nombre_indicador,valor,error_estandar,ic95_inf,ic95_sup,deff,n_muestral,cv_pct,etiqueta_confiabilidad,fuente,observacion
Armenia,63,2025,Ene-Dic (12 meses),ingreso_pobreza,Ingreso mediano hogares arrendatarios,2300000.0,,,,,4639,,ACEPTABLE,"Pobreza Monetaria 2025 (DANE, catalogo ANDA 908)",ingtotug = ingreso total unidad de gasto SIN imputar arriendo
Armenia,63,2025,Ene-Dic (12 meses),ingreso_pobreza,Ingreso mediano hogares propietarios,3200000.0,,,,,3065,,ACEPTABLE,"Pobreza Monetaria 2025 (DANE, catalogo ANDA 908)",ingtotug = ingreso total unidad de gasto SIN imputar arriendo
Armenia,63,2025,Ene-Dic (12 meses),servicios_publicos,Hogares sin acueducto,0.15,0.0441,0.0731,0.2369,1.1622,9233,28.5023,NO PUBLICAR,"GEIH 2025 (DANE, catalogo ANDA 853)",
Armenia,63,2025,Ene-Dic (12 meses),servicios_publicos,Hogares sin alcantarillado,1.06,0.1395,0.7914,1.3483,1.7110,9233,13.1416,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Armenia,63,2025,Ene-Dic (12 meses),servicios_publicos,Hogares sin energia electrica,0.06,0.0273,0.0133,0.1192,1.0964,9233,43.4987,NO PUBLICAR,"GEIH 2025 (DANE, catalogo ANDA 853)",
Armenia,63,2025,Ene-Dic (12 meses),servicios_publicos,Hogares sin gas natural conectado a red,7.27,0.2905,6.6666,7.8189,1.1551,9233,3.9933,EXCELENTE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Armenia,63,2025,Ene-Dic (12 meses),servicios_publicos,Hogares sin recoleccion de basuras,0.15,0.0598,0.0505,0.2919,2.1599,9233,39.0387,NO PUBLICAR,"GEIH 2025 (DANE, catalogo ANDA 853)",
Armenia,63,2025,Ene-Dic (12 meses),tenencia,Tenencia: En arriendo o subarriendo,51.55,0.5664,50.3796,52.5620,1.1860,4656,1.0987,EXCELENTE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Armenia,63,2025,Ene-Dic (12 meses),tenencia,Tenencia: En usufructo,10.53,0.3233,9.9068,11.2504,1.0242,1026,3.0694,EXCELENTE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Armenia,63,2025,Ene-Dic (12 meses),tenencia,Tenencia: Otra,0.0,0.0000,0.0000,0.0000,,0,,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Armenia,63,2025,Ene-Dic (12 meses),tenencia,Tenencia: Posesion sin titulo,2.0,0.1766,1.6376,2.3533,1.4695,152,8.8319,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Armenia,63,2025,Ene-Dic (12 meses),tenencia,"Tenencia: Propia, la estan pagando",3.38,0.2078,2.9855,3.7866,1.2202,286,6.1447,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Armenia,63,2025,Ene-Dic (12 meses),tenencia,"Tenencia: Propia, totalmente pagada",29.11,0.4923,28.2920,30.1168,1.0845,2790,1.6912,EXCELENTE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Armenia,63,2025,Ene-Dic (12 meses),tenencia,Tenencia: Propiedad colectiva,3.42,0.2035,3.0805,3.8719,1.1574,323,5.9490,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Armenia,63,2025,Ene-Dic (12 meses),tenencia,Tenencia: suma de categorias (control),100.0,,,,,9233,,NO_APLICA,"GEIH 2025 (DANE, catalogo ANDA 853)",Control de auditoria: debe ser 100% +/-0.1pp
Armenia,63,2025,Ene-Dic (12 meses),vivienda_propia_credito,Arriendo imputado (estimado) - P25,500000.0,,,,,4503,,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",44 registro(s) excluidos por valor extremo
Armenia,63,2025,Ene-Dic (12 meses),vivienda_propia_credito,Arriendo imputado (estimado) - P75,800000.0,,,,,4503,,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",44 registro(s) excluidos por valor extremo
Armenia,63,2025,Ene-Dic (12 meses),vivienda_propia_credito,Arriendo imputado (estimado) - mediana,600000.0,2995.8792,600000.0000,600000.0000,0.1828,4503,0.4993,EXCELENTE,"GEIH 2025 (DANE, catalogo ANDA 853)",44 registro(s) excluidos por valor extremo
Armenia,63,2025,Ene-Dic (12 meses),vivienda_propia_credito,Arriendo imputado (estimado) - promedio,756770.87,7427.1798,742619.4770,771161.7951,1.1234,4503,0.9814,EXCELENTE,"GEIH 2025 (DANE, catalogo ANDA 853)",44 registro(s) excluidos por valor extremo
Armenia,63,2025,Ene-Dic (12 meses),vivienda_propia_credito,Cuota hipotecaria mensual - P25,500000.0,,,,,284,,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Armenia,63,2025,Ene-Dic (12 meses),vivienda_propia_credito,Cuota hipotecaria mensual - P75,1300000.0,,,,,284,,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Armenia,63,2025,Ene-Dic (12 meses),vivienda_propia_credito,Cuota hipotecaria mensual - mediana,800000.0,56761.3127,700000.0000,900000.0000,0.3925,284,7.0952,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Armenia,63,2025,Ene-Dic (12 meses),vivienda_propia_credito,Cuota hipotecaria mensual - promedio,1113282.0,96906.7464,964965.0480,1323470.7481,1.1441,284,8.7046,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",
Armenia,63,2025,Ene-Dic (12 meses),vivienda_propia_credito,Valor estimado de venta de la vivienda - P25,100000000.0,,,,,2754,,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",16 registro(s) excluidos por valor extremo
Armenia,63,2025,Ene-Dic (12 meses),vivienda_propia_credito,Valor estimado de venta de la vivienda - P75,220000000.0,,,,,2754,,ACEPTABLE,"GEIH 2025 (DANE, catalogo ANDA 853)",16 registro(s) excluidos por valor extremo
Armenia,63,2025,Ene-Dic (12 meses),vivienda_propia_credito,Valor estimado de venta de la vivienda - mediana,160000000.0,4354367.9483,150000000.0000,162625000.0000,2.7452,2754,2.7215,EXCELENTE,"GEIH 2025 (DANE, catalogo ANDA 853)",16 registro(s) excluidos por valor extremo
Armenia,63,2025,Ene-Dic (12 meses),vivienda_propia_credito,Valor estimado de venta de la vivienda - promedio,188999592.81,2809337.0025,183433131.4738,194219923.8153,1.1427,2754,1.4864,EXCELENTE,"GEIH 2025 (DANE, catalogo ANDA 853)",16 registro(s) excluidos por valor extremo
Armenia,63,2026*,Ene-Jun (parcial),arriendo,Canon de arriendo mensual - P25,530000.0,,,,,2270,,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",7 registro(s) excluidos por valor extremo
Armenia,63,2026*,Ene-Jun (parcial),arriendo,Canon de arriendo mensual - P75,900000.0,,,,,2270,,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",7 registro(s) excluidos por valor extremo
Armenia,63,2026*,Ene-Jun (parcial),arriendo,Canon de arriendo mensual - mediana,700000.0,1983.8853,700000.0000,700000.0000,0.0459,2270,0.2834,EXCELENTE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",7 registro(s) excluidos por valor extremo
Armenia,63,2026*,Ene-Jun (parcial),arriendo,Canon de arriendo mensual - promedio,803043.33,9471.6229,784878.7081,822275.8802,1.0472,2270,1.1795,EXCELENTE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",7 registro(s) excluidos por valor extremo
Armenia,63,2026*,Ene-Jun (parcial),deficit_habitacional,Deficit habitacional cualitativo,ND - pendiente Fase 2 (ECV),,,,,0,,ND,ECV (fuera de alcance Fase 1),ND - pendiente Fase 2 (ECV): fuente fuera de alcance de Fase 1
Armenia,63,2026*,Ene-Jun (parcial),deficit_habitacional,Deficit habitacional cuantitativo,ND - pendiente Fase 2 (ECV),,,,,0,,ND,ECV (fuera de alcance Fase 1),ND - pendiente Fase 2 (ECV): fuente fuera de alcance de Fase 1
Armenia,63,2026*,Ene-Jun (parcial),deficit_habitacional,Distribucion por estrato socioeconomico,ND - pendiente Fase 2 (ECV),,,,,0,,ND,ECV (fuera de alcance Fase 1),ND - pendiente Fase 2 (ECV): fuente fuera de alcance de Fase 1
Armenia,63,2026*,Ene-Jun (parcial),esfuerzo_financiero,Arrendatarios que destinan >30% del ingreso al arriendo,ND,,,,,0,,ND,ND - DANE no publica Pobreza Monetaria 2026,DANE no publica Medicion de Pobreza Monetaria y Desigualdad 2026 (requiere año calendario completo); no se calcula ni se extrapola
Armenia,63,2026*,Ene-Jun (parcial),esfuerzo_financiero,Arrendatarios que destinan >50% del ingreso al arriendo,ND,,,,,0,,ND,ND - DANE no publica Pobreza Monetaria 2026,DANE no publica Medicion de Pobreza Monetaria y Desigualdad 2026 (requiere año calendario completo); no se calcula ni se extrapola
Armenia,63,2026*,Ene-Jun (parcial),esfuerzo_financiero,Arriendo/ingreso del hogar (mediana),ND,,,,,0,,ND,ND - DANE no publica Pobreza Monetaria 2026,DANE no publica Medicion de Pobreza Monetaria y Desigualdad 2026 (requiere año calendario completo); no se calcula ni se extrapola
Armenia,63,2026*,Ene-Jun (parcial),hacinamiento,Hogares con hacinamiento (>3 personas/cuarto para dormir),0.49,0.1244,0.2733,0.7491,1.4234,4438,25.6512,NO PUBLICAR,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)","Umbral >3 sobre CUARTOS PARA DORMIR (P5010), no cuartos totales"
Armenia,63,2026*,Ene-Jun (parcial),hacinamiento,Hogares con hacinamiento critico NBI (>3 personas/cuarto TOTAL),0.18,,,,,4438,,NO PUBLICAR,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",Definicion oficial DANE-NBI (cuartos totales incl. sala-comedor)
Armenia,63,2026*,Ene-Jun (parcial),hacinamiento,Personas por cuarto para dormir - mediana,1.33,,,,,4438,,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",
Armenia,63,2026*,Ene-Jun (parcial),hacinamiento,Personas por cuarto para dormir - promedio,1.44,0.0085,1.4220,1.4548,1.2079,4438,0.5915,EXCELENTE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",
Armenia,63,2026*,Ene-Jun (parcial),ingreso_pobreza,% arrendatarios en pobreza monetaria,ND,,,,,0,,ND,ND - DANE no publica Pobreza Monetaria 2026,DANE no publica Medicion de Pobreza Monetaria y Desigualdad 2026 (requiere año calendario completo); no se calcula ni se extrapola
Armenia,63,2026*,Ene-Jun (parcial),ingreso_pobreza,% hogares no pobres que viven en arriendo,ND,,,,,0,,ND,ND - DANE no publica Pobreza Monetaria 2026,DANE no publica Medicion de Pobreza Monetaria y Desigualdad 2026 (requiere año calendario completo); no se calcula ni se extrapola
Armenia,63,2026*,Ene-Jun (parcial),ingreso_pobreza,% hogares pobres que viven en arriendo,ND,,,,,0,,ND,ND - DANE no publica Pobreza Monetaria 2026,DANE no publica Medicion de Pobreza Monetaria y Desigualdad 2026 (requiere año calendario completo); no se calcula ni se extrapola
Armenia,63,2026*,Ene-Jun (parcial),ingreso_pobreza,% propietarios en pobreza monetaria,ND,,,,,0,,ND,ND - DANE no publica Pobreza Monetaria 2026,DANE no publica Medicion de Pobreza Monetaria y Desigualdad 2026 (requiere año calendario completo); no se calcula ni se extrapola
Armenia,63,2026*,Ene-Jun (parcial),ingreso_pobreza,Brecha de ingreso propietarios vs arrendatarios,ND,,,,,0,,ND,ND - DANE no publica Pobreza Monetaria 2026,DANE no publica Medicion de Pobreza Monetaria y Desigualdad 2026 (requiere año calendario completo); no se calcula ni se extrapola
Armenia,63,2026*,Ene-Jun (parcial),ingreso_pobreza,Ingreso mediano hogares arrendatarios,ND,,,,,0,,ND,ND - DANE no publica Pobreza Monetaria 2026,DANE no publica Medicion de Pobreza Monetaria y Desigualdad 2026 (requiere año calendario completo); no se calcula ni se extrapola
Armenia,63,2026*,Ene-Jun (parcial),ingreso_pobreza,Ingreso mediano hogares propietarios,ND,,,,,0,,ND,ND - DANE no publica Pobreza Monetaria 2026,DANE no publica Medicion de Pobreza Monetaria y Desigualdad 2026 (requiere año calendario completo); no se calcula ni se extrapola
Armenia,63,2026*,Ene-Jun (parcial),servicios_publicos,Hogares sin acueducto,0.05,0.0380,0.0000,0.1280,1.2600,4438,74.7136,NO PUBLICAR,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",
Armenia,63,2026*,Ene-Jun (parcial),servicios_publicos,Hogares sin alcantarillado,1.07,0.1769,0.7343,1.4233,1.3115,4438,16.5253,PRECAUCION,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",
Armenia,63,2026*,Ene-Jun (parcial),servicios_publicos,Hogares sin energia electrica,0.0,0.0000,0.0000,0.0000,,4438,,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",
Armenia,63,2026*,Ene-Jun (parcial),servicios_publicos,Hogares sin gas natural conectado a red,6.88,0.4085,6.0177,7.6147,1.1564,4438,5.9400,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",
Armenia,63,2026*,Ene-Jun (parcial),servicios_publicos,Hogares sin recoleccion de basuras,0.0,0.0000,0.0000,0.0000,,4438,,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",
Armenia,63,2026*,Ene-Jun (parcial),tenencia,Tenencia: En arriendo o subarriendo,51.28,0.7758,49.7442,52.7237,1.0691,2278,1.5128,EXCELENTE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",
Armenia,63,2026*,Ene-Jun (parcial),tenencia,Tenencia: En usufructo,9.34,0.4329,8.4554,10.0934,0.9827,439,4.6374,EXCELENTE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",
Armenia,63,2026*,Ene-Jun (parcial),tenencia,Tenencia: Otra,0.0,0.0000,0.0000,0.0000,,0,,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",
Armenia,63,2026*,Ene-Jun (parcial),tenencia,Tenencia: Posesion sin titulo,3.25,0.2917,2.7267,3.8276,1.2017,147,8.9805,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",
Armenia,63,2026*,Ene-Jun (parcial),tenencia,"Tenencia: Propia, la estan pagando",5.85,0.4151,5.0077,6.6549,1.3875,244,7.0906,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",
Armenia,63,2026*,Ene-Jun (parcial),tenencia,"Tenencia: Propia, totalmente pagada",28.13,0.7222,26.8108,29.8744,1.1450,1233,2.5677,EXCELENTE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",
Armenia,63,2026*,Ene-Jun (parcial),tenencia,Tenencia: Propiedad colectiva,2.15,0.2515,1.6847,2.6269,1.3318,97,11.6777,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",
Armenia,63,2026*,Ene-Jun (parcial),tenencia,Tenencia: suma de categorias (control),100.0,,,,,4438,,NO_APLICA,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",Control de auditoria: debe ser 100% +/-0.1pp
Armenia,63,2026*,Ene-Jun (parcial),vivienda_propia_credito,Arriendo imputado (estimado) - P25,550000.0,,,,,2109,,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",45 registro(s) excluidos por valor extremo
Armenia,63,2026*,Ene-Jun (parcial),vivienda_propia_credito,Arriendo imputado (estimado) - P75,1000000.0,,,,,2109,,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",45 registro(s) excluidos por valor extremo
Armenia,63,2026*,Ene-Jun (parcial),vivienda_propia_credito,Arriendo imputado (estimado) - mediana,750000.0,29112.9724,700000.0000,800000.0000,6.1284,2109,3.8817,EXCELENTE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",45 registro(s) excluidos por valor extremo
Armenia,63,2026*,Ene-Jun (parcial),vivienda_propia_credito,Arriendo imputado (estimado) - promedio,903344.75,11987.4014,879798.3318,926753.0791,1.0390,2109,1.3270,EXCELENTE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",45 registro(s) excluidos por valor extremo
Armenia,63,2026*,Ene-Jun (parcial),vivienda_propia_credito,Cuota hipotecaria mensual - P25,500000.0,,,,,244,,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",
Armenia,63,2026*,Ene-Jun (parcial),vivienda_propia_credito,Cuota hipotecaria mensual - P75,1300000.0,,,,,244,,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",
Armenia,63,2026*,Ene-Jun (parcial),vivienda_propia_credito,Cuota hipotecaria mensual - mediana,725288.23,43231.8179,693248.4538,800000.0000,0.3950,244,5.9606,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",
Armenia,63,2026*,Ene-Jun (parcial),vivienda_propia_credito,Cuota hipotecaria mensual - promedio,1134817.7,71880.2168,1003498.7758,1278840.8199,1.0919,244,6.3341,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",
Armenia,63,2026*,Ene-Jun (parcial),vivienda_propia_credito,Valor estimado de venta de la vivienda - P25,130000000.0,,,,,1417,,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",12 registro(s) excluidos por valor extremo
Armenia,63,2026*,Ene-Jun (parcial),vivienda_propia_credito,Valor estimado de venta de la vivienda - P75,280000000.0,,,,,1417,,ACEPTABLE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",12 registro(s) excluidos por valor extremo
Armenia,63,2026*,Ene-Jun (parcial),vivienda_propia_credito,Valor estimado de venta de la vivienda - mediana,185000000.0,4923697.9653,180000000.0000,190000000.0000,0.7181,1417,2.6615,EXCELENTE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",12 registro(s) excluidos por valor extremo
Armenia,63,2026*,Ene-Jun (parcial),vivienda_propia_credito,Valor estimado de venta de la vivienda - promedio,242224096.17,6353331.3933,230937737.6708,256016308.5453,1.1957,1417,2.6229,EXCELENTE,"GEIH 2026 Ene-Jun (DANE, catalogo ANDA 900)",12 registro(s) excluidos por valor extremo
Barranquilla A.M.,08,2023,Ene-Dic (12 meses),arriendo,Canon de arriendo mensual - P25,400000.0,,,,,2750,,ACEPTABLE,"GEIH 2023 (DANE, catalogo ANDA 782)",14 registro(s) excluidos por valor extremo
Barranquilla A.M.,08,2023,Ene-Dic (12 meses),arriendo,Canon de arriendo mensual - P75,700000.0,,,,,2750,,ACEPTABLE,"GEIH 2023 (DANE, catalogo ANDA 782)",14 registro(s) excluidos por valor extremo
Barranquilla A.M.,08,2023,Ene-Dic (12 meses),arriendo,Canon de arriendo mensual - mediana,500000.0,8034.2269,500000.0000,530000.0000,0.9087,2750,1.6068,EXCELENTE,"GEIH 2023 (DANE, catalogo ANDA 782)",14 registro(s) excluidos por valor extremo
Barranquilla A.M.,08,2023,Ene-Dic (12 meses),arriendo,Canon de arriendo mensual - promedio,646810.38,9252.4230,628705.0947,665627.5940,1.2051,2750,1.4305,EXCELENTE,"GEIH 2023 (DANE, catalogo ANDA 782)",14 registro(s) excluidos por valor extremo
Barranquilla A.M.,08,2023,Ene-Dic (12 meses),deficit_habitacional,Deficit habitacional cualitativo,ND - pendiente Fase 2 (ECV),,,,,0,,ND,ECV (fuera de alcance Fase 1),ND - pendiente Fase 2 (ECV): fuente fuera de alcance de Fase 1
Barranquilla A.M.,08,2023,Ene-Dic (12 meses),deficit_habitacional,Deficit habitacional cuantitativo,ND - pendiente Fase 2 (ECV),,,,,0,,ND,ECV (fuera de alcance Fase 1),ND - pendiente Fase 2 (ECV): fuente fuera de alcance de Fase 1
Barranquilla A.M.,08,2023,Ene-Dic (12 meses),deficit_habitacional,Distribucion por estrato socioeconomico,ND - pendiente Fase 2 (ECV),,,,,0,,ND,ECV (fuera de alcance Fase 1),ND - pendiente Fase 2 (ECV): fuente fuera de alcance de Fase 1
Barranquilla A.M.,08,2023,Ene-Dic (12 meses),esfuerzo_financiero,Arrendatarios que destinan >30% del ingreso al arriendo,44.55,,,,,2737,,ACEPTABLE,"Pobreza Monetaria 2023 (DANE, catalogo ANDA 835)",sobrecarga (>30%)
Barranquilla A.M.,08,2023,Ene-Dic (12 meses),esfuerzo_financiero,Arrendatarios que destinan >50% del ingreso al arriendo,18.16,,,,,2737,,ACEPTABLE,"Pobreza Monetaria 2023 (DANE, catalogo ANDA 835)",sobrecarga severa (>50%)
Barranquilla A.M.,08,2023,Ene-Dic (12 meses),esfuerzo_financiero,Arriendo/ingreso del hogar (mediana),27.49,,,,,2737,,ACEPTABLE,"Pobreza Monetaria 2023 (DANE, catalogo ANDA 835)",Merge con 99.2% de coincidencia
Barranquilla A.M.,08,2023,Ene-Dic (12 meses),hacinamiento,Hogares con hacinamiento (>3 personas/cuarto para dormir),5.53,0.3012,4.9405,6.1800,1.3772,7931,5.4454,ACEPTABLE,"GEIH 2023 (DANE, catalogo ANDA 782)","Umbral >3 sobre CUARTOS PARA DORMIR (P5010), no cuartos totales"
Barranquilla A.M.,08,2023,Ene-Dic (12 meses),hacinamiento,Hogares con hacinamiento critico NBI (>3 personas/cuarto TOTAL),1.19,,,,,7931,,ACEPTABLE,"GEIH 2023 (DANE, catalogo ANDA 782)",Definicion oficial DANE-NBI (cuartos totales incl. sala-comedor)
Barranquilla A.M.,08,2023,Ene-Dic (12 meses),hacinamiento,Personas por cuarto para dormir - mediana,1.67,,,,,7931,,ACEPTABLE,"GEIH 2023 (DANE, catalogo ANDA 782)",
Barranquilla A.M.,08,2023,Ene-Dic (12 meses),hacinamiento,Personas por cuarto para dormir - promedio,1.84,0.0113,1.8179,1.8604,1.3820,7931,0.6145,EXCELENTE,"GEIH 2023 (DANE, catalogo ANDA 782)",
Barranquilla A.M.,08,2023,Ene-Dic (12 meses),ingreso_pobreza,% arrendatarios en pobreza monetaria,35.63,,,,,2773,,ACEPTABLE,"Pobreza Monetaria 2023 (DANE, catalogo ANDA 835)",
Barranquilla A.M.,08,2023,Ene-Dic (12 meses),ingreso_pobreza,% hogares no pobres que viven en arriendo,32.0,,,,,5974,,ACEPTABLE,"Pobreza Monetaria 2023 (DANE, catalogo ANDA 835)",
Barranquilla A.M.,08,2023,Ene-Dic (12 meses),ingreso_pobreza,% hogares pobres que viven en arriendo,53.61,,,,,1957,,ACEPTABLE,"Pobreza Monetaria 2023 (DANE, catalogo ANDA 835)",
Barranquilla A.M.,08,2023,Ene-Dic (12 meses),ingreso_pobreza,% propietarios en pobreza monetaria,15.26,,,,,3344,,ACEPTABLE,"Pobreza Monetaria 2023 (DANE, catalogo ANDA 835)",
Barranquilla A.M.,08,2023,Ene-Dic (12 meses),ingreso_pobreza,Brecha de ingreso propietarios vs arrendatarios,49.82,,,,,0,,NO_APLICA,"Pobreza Monetaria 2023 (DANE, catalogo ANDA 835)",(+) = propietarios ganan mas; calculado sobre medianas ponderadas
Barranquilla A.M.,08,2023,Ene-Dic (12 meses),ingreso_pobreza,Ingreso mediano hogares arrendatarios,1901563.21,,,,,2759,,ACEPTABLE,"Pobreza Monetaria 2023 (DANE, catalogo ANDA 835)",ingtotug = ingreso total unidad de gasto SIN imputar arriendo
Barranquilla A.M.,08,2023,Ene-Dic (12 meses),ingreso_pobreza,Ingreso mediano hogares propietarios,2848916.84,,,,,3323,,ACEPTABLE,"Pobreza Monetaria 2023 (DANE, catalogo ANDA 835)",ingtotug = ingreso total unidad de gasto SIN imputar arriendo
Barranquilla A.M.,08,2023,Ene-Dic (12 meses),servicios_publicos,Hogares sin acueducto,0.13,0.0594,0.0337,0.2495,2.0985,7931,44.4971,NO PUBLICAR,"GEIH 2023 (DANE, catalogo ANDA 782)",
Barranquilla A.M.,08,2023,Ene-Dic (12 meses),servicios_publicos,Hogares sin alcantarillado,4.32,0.3056,3.7402,4.8581,1.7905,7931,7.0689,ACEPTABLE,"GEIH 2023 (DANE, catalogo ANDA 782)",
Barranquilla A.M.,08,2023,Ene-Dic (12 meses),servicios_publicos,Hogares sin energia electrica,0.0,0.0000,0.0000,0.0000,,7931,,ACEPTABLE,"GEIH 2023 (DANE, catalogo ANDA 782)",
Barranquilla A.M.,08,2023,Ene-Dic (12 meses),servicios_publicos,Hogares sin gas natural conectado a red,6.02,0.3109,5.4320,6.6331,1.3542,7931,5.1609,ACEPTABLE,"GEIH 2023 (DANE, catalogo ANDA 782)",
Barranquilla A.M.,08,2023,Ene-Dic (12 meses),servicios_publicos,Hogares sin recoleccion de basuras,0.91,0.1669,0.5684,1.2217,2.4503,7931,18.3447,PRECAUCION,"GEIH 2023 (DANE, catalogo ANDA 782)",
Barranquilla A.M.,08,2023,Ene-Dic (12 meses),tenencia,Tenencia: En arriendo o subarriendo,37.37,0.6859,36.0843,38.6448,1.5941,2773,1.8356,EXCELENTE,"GEIH 2023 (DANE, catalogo ANDA 782)",
Barranquilla A.M.,08,2023,Ene-Dic (12 meses),tenencia,Tenencia: En usufructo,20.55,0.5272,19.5716,21.6388,1.3503,1736,2.5657,EXCELENTE,"GEIH 2023 (DANE, catalogo ANDA 782)",
Barranquilla A.M.,08,2023,Ene-Dic (12 meses),tenencia,Tenencia: Otra,0.1,0.0386,0.0247,0.1760,1.2227,7,39.9385,NO PUBLICAR,"GEIH 2023 (DANE, catalogo ANDA 782)",
Barranquilla A.M.,08,2023,Ene-Dic (12 meses),tenencia,Tenencia: Posesion sin titulo,0.49,0.0964,0.3153,0.6944,1.5018,35,19.5417,PRECAUCION,"GEIH 2023 (DANE, catalogo ANDA 782)",
Barranquilla A.M.,08,2023,Ene-Dic (12 meses),tenencia,"Tenencia: Propia, la estan pagando",4.31,0.3156,3.7409,4.9676,1.9142,264,7.3180,ACEPTABLE,"GEIH 2023 (DANE, catalogo ANDA 782)",
Barranquilla A.M.,08,2023,Ene-Dic (12 meses),tenencia,"Tenencia: Propia, totalmente pagada",36.74,0.6566,35.3481,37.9277,1.4714,3080,1.7875,EXCELENTE,"GEIH 2023 (DANE, catalogo ANDA 782)",
